League,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,TestX
English Premier League,16/04/01,Newcastle,West Ham,2.0,1.0,H,2232
English Premier League,17/04/01,Charlton,Aston Villa,3.0,3.0,D,2233
English Premier League,17/04/01,Tottenham,Chelsea,0.0,3.0,A,2234
English Premier League,21/04/01,Arsenal,Everton,4.0,1.0,H,2235
English Premier League,21/04/01,Aston Villa,Southampton,0.0,0.0,D,2236
English Premier League,21/04/01,Bradford,Derby,2.0,0.0,H,2237
English Premier League,21/04/01,Chelsea,Charlton,0.0,1.0,A,2238
English Premier League,21/04/01,Ipswich,Coventry,2.0,0.0,H,2239
English Premier League,21/04/01,Leicester,Middlesbrough,0.0,3.0,A,2240
English Premier League,21/04/01,Man United,Man City,1.0,1.0,D,2241
English Premier League,21/04/01,Sunderland,Newcastle,1.0,1.0,D,2242
English Premier League,21/04/01,West Ham,Leeds,0.0,2.0,A,2243
English Premier League,22/04/01,Liverpool,Tottenham,3.0,1.0,H,2244
English Premier League,28/04/01,Coventry,Liverpool,0.0,2.0,A,2245
English Premier League,28/04/01,Derby,Arsenal,1.0,2.0,A,2246
English Premier League,28/04/01,Everton,Bradford,2.0,1.0,H,2247
English Premier League,28/04/01,Leeds,Chelsea,2.0,0.0,H,2248
English Premier League,28/04/01,Man City,West Ham,1.0,0.0,H,2249
English Premier League,28/04/01,Middlesbrough,Man United,0.0,2.0,A,2250
English Premier League,28/04/01,Newcastle,Leicester,1.0,0.0,H,2251
English Premier League,28/04/01,Southampton,Sunderland,0.0,1.0,A,2252
English Premier League,28/04/01,Tottenham,Aston Villa,0.0,0.0,D,2253
English Premier League,30/04/01,Charlton,Ipswich,2.0,1.0,H,2254
English Premier League,01/05/01,Bradford,Liverpool,0.0,2.0,A,2255
English Premier League,01/05/01,Newcastle,Southampton,1.0,1.0,D,2256
English Premier League,05/05/01,Arsenal,Leeds,2.0,1.0,H,2257
English Premier League,05/05/01,Aston Villa,Coventry,3.0,2.0,H,2258
English Premier League,05/05/01,Bradford,Middlesbrough,1.0,1.0,D,2259
English Premier League,05/05/01,Chelsea,Everton,2.0,1.0,H,2260
English Premier League,05/05/01,Leicester,Tottenham,4.0,2.0,H,2261
English Premier League,05/05/01,Liverpool,Newcastle,3.0,0.0,H,2262
English Premier League,05/05/01,Man United,Derby,0.0,1.0,A,2263
English Premier League,05/05/01,Sunderland,Charlton,3.0,2.0,H,2264
English Premier League,05/05/01,West Ham,Southampton,3.0,0.0,H,2265
English Premier League,07/05/01,Ipswich,Man City,2.0,1.0,H,2266
English Premier League,08/05/01,Liverpool,Chelsea,2.0,2.0,D,2267
English Premier League,13/05/01,Leeds,Bradford,6.0,1.0,H,2268
English Premier League,13/05/01,Southampton,Man United,2.0,1.0,H,2269
English Premier League,15/05/01,Newcastle,Arsenal,0.0,0.0,D,2270
English Premier League,19/05/01,Charlton,Liverpool,0.0,4.0,A,2271
English Premier League,19/05/01,Coventry,Bradford,0.0,0.0,D,2272
English Premier League,19/05/01,Derby,Ipswich,1.0,1.0,D,2273
English Premier League,19/05/01,Everton,Sunderland,2.0,2.0,D,2274
English Premier League,19/05/01,Leeds,Leicester,3.0,1.0,H,2275
English Premier League,19/05/01,Man City,Chelsea,1.0,2.0,A,2276
English Premier League,19/05/01,Middlesbrough,West Ham,2.0,1.0,H,2277
English Premier League,19/05/01,Newcastle,Aston Villa,3.0,0.0,H,2278
English Premier League,19/05/01,Southampton,Arsenal,3.0,2.0,H,2279
English Premier League,19/05/01,Tottenham,Man United,3.0,1.0,H,2280
English Premier League,07/08/99,Arsenal,Leicester,2.0,1.0,H,2281
English Premier League,07/08/99,Chelsea,Sunderland,4.0,0.0,H,2282
English Premier League,07/08/99,Coventry,Southampton,0.0,1.0,A,2283
English Premier League,07/08/99,Leeds,Derby,0.0,0.0,D,2284
English Premier League,07/08/99,Middlesbrough,Bradford,0.0,1.0,A,2285
English Premier League,07/08/99,Newcastle,Aston Villa,0.0,1.0,A,2286
English Premier League,07/08/99,Sheffield Weds,Liverpool,1.0,2.0,A,2287
English Premier League,07/08/99,Watford,Wimbledon,2.0,3.0,A,2288
English Premier League,07/08/99,West Ham,Tottenham,1.0,0.0,H,2289
English Premier League,08/08/99,Everton,Man United,1.0,1.0,D,2290
English Premier League,09/08/99,Tottenham,Newcastle,3.0,1.0,H,2291
English Premier League,10/08/99,Derby,Arsenal,1.0,2.0,A,2292
